10857	3,13
10858	30,217
10859	1,23
1086	1,6
10865	2,11
10869	2,31
1087	2,19
10872	24,121
10874	1,2
10875	4,25
10876	7,80
10885	4,28
10893	1,6
109	1,11
10905	3,38
10908	2,8
10909	1,17
1091	3,15
10910	22,143
10911	3,11
10914	1,13
10915	2,26
10918	2,36
10920	1,2
10923	15,62
10924	1,1
10926	1,28
10928	5,50
10929	104,795
1093	3,24
10933	1,14
10935	1,20
10937	2,34
10938	2,45
10940	14,77
10942	7,17
10943	1,5
10945	1,6
10946	4,15
10947	1,0
10949	19,73
10950	2,15
10951	6,17
10953	1,1
10956	52,253
10957	9,90
1096	7,143
10960	1,5
10962	1,8
10967	1,24
10969	2,8
1097	7,22
10975	7,109
10976	4,29
10978	1,7
10979	1,0
1098	6,89
10983	3,8
10984	1,0
10989	2,23
1099	1,0
10990	7,37
10992	1,3
10993	12,64
10996	3,19
10998	2,0
11002	13,194
11004	4,22
11006	1,3
11012	1,4
11013	11,141
11015	12,109
11019	1,6
1102	2,3
11022	1,6
11026	2,15
11027	1,8
11028	28,171
1103	1,26
11036	1,8
1104	1,6
11041	13,63
11042	34,171
11045	1,13
11050	8,147
11051	4,37
11052	1,13
11054	1,8
11057	17,103
11058	2,16
11059	22,733
1106	3,62
11063	58,805
11066	1,8
11067	1,2
11068	1,4
11070	5,58
11074	3,28
11075	2,13
11077	3,0
1108	2,8
11081	13,130
1109	1,6
11090	1,8
11091	6,38
11096	1,0
111	1063,11944
1110	2,8
11100	1,2
11106	8,34
11107	1,2
1111	2,6
11111	3,21
11112	1,0
11116	4,47
11117	1,20
11120	1,4
11121	1,21
11128	1,14
11129	4,72
11131	6,37
11139	1,6
1114	24,277
11140	1,0
11142	1,2
11144	1,3
11149	4,60
11153	2,16
11154	1,37
11160	1,13
11161	6,47
11162	1,6
11163	6,217
11164	4,74
11166	6,32
11168	61,399
11170	2,7
11172	2,13
11173	24,335
11174	8,20
11175	1,3
11176	1,6
11178	6,118
1118	1,29
11182	2,11
11183	60,250
11188	2,30
11189	1,0
11197	121,749
11198	8,173
112	7,137
11201	1,21
11204	3,28
11205	1,14
11206	3,23
11207	3,28
11209	1,0
11210	5,70
11212	1,16
11213	1,18
11214	24,128
1122	171,909
11229	7,45
1123	2,5
11230	2,31
11233	1,0
11236	3,15
11238	3,23
11240	2,24
11242	5,50
11244	25,115
11245	1,2
11246	2,14
11248	1,1
11251	1,12
11252	1,9
11254	1,4
11258	1,7
11260	7,75
11263	2,6
11265	1,8
11267	2,7
11271	2,34
11273	9,96
11275	17,128
11276	2,7
11277	1,11
11278	1,0
11279	2,48
1128	6,71
11280	4,89
11281	1,6
11283	2,12
11284	1,15
11287	1,7
11288	5,43
1129	9,174
11292	2,17
11296	2,15
11297	1,20
11298	7,49
11300	3,22
11301	8,160
11303	1,23
11305	1,6
1131	2,20
11311	6,23
11312	2,0
11315	2,15
11316	6,11
11317	1,29
11318	1,10
1132	4,24
11320	1,7
11323	1,6
11325	8,75
11328	1,2
11330	1,7
11331	3,40
11332	1,8
11335	1,10
11337	1,0
11339	1,27
11341	5,10
11342	1,21
11344	11,64
11346	15,84
11349	2,24
11352	1,17
11353	3,38
11354	1,9
11356	12,47
11359	1,2
11361	3,23
11362	5,67
11363	4,47
11364	39,294
11366	2,11
11367	2,12
11368	5,24
11369	1,0
11370	1,4
11372	1,2
11376	5,47
11377	4,30
11378	2,7
11380	3,0
11383	1,13
11385	1,27
11386	1,3
11389	3,8
1139	1,3
11390	1,23
11391	4,42
11394	6,27
11396	3,27
11398	2,10
11399	3,34
11401	1,24
11402	2,38
11405	1,11
11406	3,6
11407	1,17
11408	2,11
11409	18,202
1141	23,436
11417	2,11
11419	2,20
1142	5,76
11423	1,1
11424	3,51
11426	3,45
11429	5,77
1143	4,15
11430	9,26
11437	1,12
11443	1,10
11445	2,19
1145	4,0
11453	11,54
11455	3,55
11457	2,0
11458	8,44
1146	1,23
11461	24,261
11463	1,4
11465	1,4
1147	1,13
11472	2,10
11474	3,14
11476	1,0
11479	1,5
11480	1,10
11488	2,9
11490	1,0
11493	3,21
11495	2,33
11496	2,22
11498	1,14
115	3,26
1150	2,6
11500	1,27
11501	50,172
11506	2,0
11507	1,0
11510	1,4
11511	2,12
11513	5,71
11516	1,14
1152	2,0
11520	1,1
11521	8,86
11522	1,7
11525	1,10
11526	1,1
11528	1,14
11529	1,7
11531	4,25
11532	4,31
11533	3,21
11534	2,14
11538	2,25
11539	1846,15965
1154	1,2
11540	34,420
11544	1,2
11550	2,23
11558	14,90
11560	2,8
11561	3,23
11568	11,31
1157	5,20
11570	13,76
11571	21,5
11574	1,11
11576	1,13
11578	6,41
11582	1,20
11584	2,21
11588	3,0
11589	3,13
11594	9,80
11596	16,76
11598	1,12
1160	1,28
11600	6,53
11603	1,3
11604	1,19
11608	1,1
1161	7,84
11614	5,39
1162	2,11
11623	2,18
11624	1,22
11625	1,1
11628	4,6
11632	2,8
11637	180,208
11640	2,3
11644	1,7
11648	1,9
11650	8,76
11657	1,0
11658	1,0
11660	5,58
11662	1,5
11663	3,2
11665	1,2
11666	1,3
11667	1,16
11668	2,42
11669	3,4
11671	3,24
11673	7,45
11677	1,3
11678	7,57
1168	2,0
11683	8,27
11684	4,34
11685	42,499
11686	2,9
11688	2,24
11689	1,4
11691	1,11
11695	2,24
11698	7,22
11700	2,8
11702	5,19
11703	1,6
11704	1,17
11705	1,1
11710	1,2
11715	1,0
11717	1,21
11718	1,0
1172	2,41
11720	30,398
11721	1,1
11723	2,18
11724	1,10
11728	2,43
11729	4,34
11732	1,4
11734	1,19
11735	2,15
11736	1,1
11741	1,7
11742	30,134
11744	2,36
11748	11,57
11752	2,26
11753	36,161
11754	1,1
11755	2,9
11760	3,10
11762	1,9
11771	1,3
11773	1,2
11776	12,61
11777	1,15
11779	3,13
11780	2,30
11781	8,38
11782	3,29
11783	1,5
11785	1,1
11787	2,12
11788	2,12
1179	3,24
11790	1,4
11792	1,7
11793	6,35
11794	1,13
11796	8,19
11797	98,864
11803	1,6
11808	1,4
11809	1,3
11810	3,23
11813	2,4
11814	28,243
11817	1,0
11819	2,17
11821	3,30
11822	1,16
11824	103,555
11825	2,7
11827	4,51
1183	4,17
11831	9,45
11832	2,24
11835	1,15
11839	38,574
1184	5,13
11841	1,1
11848	35,321
11850	1,1
11856	1,7
11858	6,52
11859	1,0
11860	61,180
11864	2,17
11865	1,0
11868	4,55
11869	2,7
11870	5,15
11873	4,13
11877	1,18
11879	4,12
1188	1,7
11882	1,29
11884	1,12
11887	1,2
11890	1,5
11895	1,8
11897	1,10
11904	1,34
11905	3,23
11907	28,161
11909	11,0
11910	1,5
11912	24,147
11916	15,33
11917	1,3
11919	1,13
11920	6,60
11923	5,31
11925	1,1
11938	1,2
11939	4,0
11940	3,14
11941	1,6
11942	1,2
11946	2,17
11947	1,4
11948	1,24
1195	3,35
11950	3,35
11951	241,2984
11952	1,13
11954	2,4
11958	105,57
11959	15,59
11960	1,5
11963	1,13
11964	3,25
11965	2,44
11967	3,0
11968	1,5
1197	3,16
11974	3,16
11975	1,3
11976	2,0
11978	1,8
11981	1,40
11982	1,13
11983	12,53
11985	1,1
11994	1,5
11995	1,1
11997	4,15
1200	1,24
12001	1,5
12002	1,1
12007	4,21
1201	3,24
12017	1,9
12018	1,0
12019	2,34
12024	1,1
12029	3,20
12032	2,43
12034	1019,8700
1204	1,11
12042	2,35
12045	4,0
12047	1,0
12049	14,74
12051	2,12
12052	2,5
12055	1,0
12060	1,25
12068	1,7
12071	8,120
12072	1,11
12074	1,17
12075	4,17
12078	3,60
1208	1,7
12080	10,43
12082	2,13
12087	1,0
12088	1,1
12090	1,3
12091	1,27
12094	1,27
12095	2,6
12096	5,57
12097	10,119
12098	6,83
1210	4,4
12104	1,8
12105	1,1
12106	1,12
12109	3,14
1211	1,22
12110	3,47
12112	1,0
12113	6,49
12114	3,10
12118	4,11
12123	12,68
12124	1,24
12125	1,7
12126	1,10
12127	3,17
12128	1,2
12129	5,33
12134	1,28
12135	9,72
12137	4,69
12138	1,16
12140	2,9
12141	2,20
12143	2,33
12145	16,199
12147	1,4
12152	6,40
1216	1,1
12160	2,33
12163	2,11
12167	1,9
1217	9,136
12171	1,15
12173	1,1
12174	1,0
12176	3,16
12180	1,4
12181	1,8
12182	3,17
12183	1,2
12188	1,8
1219	3,15
12191	3,69
12192	1,0
12196	2,36
122	1,27
12202	1,4
12204	1,15
12206	4,46
12212	2,6
12213	2,7
12214	1,7
12215	4,69
12217	60,203
1222	27,423
12230	1,20
12231	4,18
12235	1,5
12236	5,59
12240	3,27
12242	1,14
12247	1,0
12248	1,14
1225	10,47
12253	5,64
12254	1,17
12255	6,85
12256	5,34
12259	1,13
1226	19,71
12260	3,11
12266	1,8
1227	1,3
12273	1,0
12274	6,62
12279	1,1
1228	4,27
12283	1,6
12286	94,1272
12287	14,215
12288	1,25
12289	1,20
1229	6,74
12290	1,2
12293	3,58
12294	1,4
12297	4,6
12299	1,4
12303	4,19
12305	1,17
12306	1,10
12310	32,305
12312	1,1
12314	1,8
12315	6,22
12316	2,28
12317	4,17
12318	4,17
12319	5,19
12322	1,6
12327	4,33
12328	2,3
12329	2,43
12330	1,3
12331	122,653
12332	5,16
12333	1,11
12339	1,10
12341	4,55
12343	1,3
12344	1,23
12346	1,4
12347	1,6
12349	43,631
1235	1,11
12352	2,8
12356	1,2
12357	1,6
12359	2,2
12362	5,47
12363	1,7
12365	11,65
12366	1,7
12367	99,530
12369	2,0
1237	4,34
12370	1,6
12372	2,25
12373	9,3
12374	28,368
12375	25,375
12379	1,20
1238	1,20
12386	2,5
12389	1,28
12399	1,7
124	2,0
1240	2,23
12403	1,12
12404	1,8
12407	1,5
12414	2,19
12418	52,438
1242	4,45
12420	78,724
12423	1,2
12429	24,4
12432	3,62
12436	1,2
12437	10,41
12439	3,56
12443	5,42
12445	3,0
12449	2,13
1245	1,3
12451	4,76
12453	1,4
12454	7,75
12458	2,12
12460	1,23
12461	2,34
12462	150,1179
12474	70,455
12478	2,10
12480	6,38
12483	8,31
12486	1,25
12488	8,24
12489	1,11
12491	11,0
12492	1,4
12493	4,57
12498	1,4
12499	1,7
12500	1,1
12502	1,22
12507	2,18
1251	2,8
12511	1,7
12513	1,14
12515	1,20
12517	1,1
12519	1,0
12521	1,4
12523	1,23
12526	2,15
12527	25,120
12538	2,33
1254	4,58
12540	3,15
12546	3,14
12547	1,8
12550	57,307
12551	2,33
12554	8,34
12556	5,40
12557	2,2
12560	2,0
12562	1,3
12566	1,21
12575	4,19
12576	1,21
12577	2,16
12579	5,35
12583	1,18
12584	1,1
12585	13,122
12586	1,23
12587	1,2
12589	2,23
12591	20,142
12593	1,17
12594	2,15
12596	4,25
12597	42,383
12598	1,3
12604	1,25
12608	1,24
12609	1,8
1261	2,21
12613	1,7
12614	1,1
12615	1,0
12616	11,51
1262	1,1
12622	1,4
12625	10,93
1263	2,1
12632	1,1
12635	1,9
12637	2,14
12639	1,26
1264	2,17
12644	2,25
12647	2,29
1265	4,9
12650	1,8
12654	1,8
12657	1,13
12658	1,7
1266	1,0
12663	2,9
12666	3,15
12668	2,30
12670	1,34
12679	67,50
1268	1,4
12680	2,23
12683	62,829
12684	2,30
12688	2,10
1269	1,9
12691	1,3
12694	3,18
12699	1,22
1270	1,10
12702	10,32
12703	2,17
12705	6,16
12707	1,7
12717	4,28
12725	28,110
12726	16,315
12728	3,20
12729	3,19
12736	1,17
12738	1,5
12741	213,1006
12744	2,16
12747	2,10
12750	1,2
12751	3,7
12753	23,252
12758	1,16
12762	1,0
12764	2,34
12766	1,2
12767	1,11
12769	1,19
1277	1,8
12774	1,1
12779	11,15
1278	1,0
12780	16,192
12785	9,43
12787	5,41
12789	1,13
12790	2,0
12796	1,9
12798	2,15
12799	1,11
12802	3,50
12803	2,16
12804	1,10
12806	2,3
12807	30,100
12808	1,4
12809	4,23
1281	1,7
12813	1,4
12815	3,115
12818	1,22
12819	1,15
12820	4,27
12821	75,1073
12823	1,11
12824	2,16
12825	3,13
12830	2,2
12833	4,107
1284	1,29
12840	1,0
12841	1,18
12845	10,74
12847	1,7
12851	2,7
12852	27,188
12854	3,6
12855	61,328
12856	4,0
12857	3,12
12858	2,19
12859	7,98
12863	3,14
12866	1,13
12872	1,28
12874	2,10
12875	1,0
12877	1,1
12878	1,5
12879	1,6
12880	7,55
12888	13,49
12889	1,23
1289	8,84
12891	1,6
12892	1,16
12893	30,143
12894	1,9
12895	3,68
12897	2,10
12901	1,8
12904	3,27
12907	15,26
12909	1,6
1291	1,11
12913	4,46
12916	43,1049
1292	2,33
12922	1,0
12926	1,14
12927	2,25
1293	3,55
12936	2,5
1295	1,3
12950	1,25
12951	1,6
12952	1,7
12955	2,10
12961	13,140
12962	2,0
12965	2,9
12966	2,53
12967	2,5
12968	1,3
12969	3,30
12970	1,0
12974	4,11
12977	1,14
12980	2,9
12981	2,16
12984	38,498
12992	28,319
12993	32,409
12995	2,12
12997	6,26
13000	1,12
13001	1,6
13002	1,2
13004	1,0
13005	2,27
13006	1,9
13007	3,17
13008	21,257
13009	1,7
13013	1,22
13014	1,0
13015	10,99
1302	2,26
13020	8,130
13021	1,3
13023	3,38
13027	1,0
13029	2,0
13033	1,1
13039	1,2
1304	1,26
13042	5,33
13044	2,0
13045	1,1
13047	4,23
13048	2,7
13049	3,16
13051	1,0
13054	11,128
13056	26,334
13058	1,29
13062	2,14
13063	2,5
13066	2,37
13069	1,7
1307	1,5
13072	11,209
13073	1,8
13077	2,23
1308	1,1
13086	2,16
13090	1,12
13091	1,5
13092	6,3
13094	4,36
13096	1,4
13097	1,7
131	4,34
1310	1,5
13100	3,0
13101	1,11
13108	1,4
1311	26,346
13111	1,23
13112	1,7
13113	3,0
13114	2,27
13117	1,3
13118	2,30
13119	1,15
13122	1,0
13124	1,5
13127	5,41
13128	1,11
13135	6,114
13136	1,2
13139	1,7
1314	3,13
13145	1,2
13147	2,26
13148	1,6
13149	2,2
1315	4,44
13157	1,1
13158	4,16
13159	1,25
1316	1,4
13161	3,10
13162	3,25
13163	18,74
13165	44,771
13167	1,1
13169	1,12
13171	1,0
13179	2,9
13180	1,12
13184	4,9
13185	1,0
13188	4,22
1319	1,1
13195	2,6
13196	1,8
13197	1,3
13198	2,31
13201	2,40
13202	2,8
13203	1,5
13206	3,35
13213	1,3
13218	4,24
13219	1,0
1322	1,5
13220	1,3
13221	3,54
13232	2,18
13233	5,93
13235	1,0
13237	2,23
13240	3,30
13241	19,103
13242	8,64
13245	2,7
13250	2,19
13251	1,6
13253	18,178
13257	1,8
13259	1,3
13261	5,38
13265	1,5
13266	3,41
13270	2,21
13273	1,3
13275	3,12
13285	18,111
13286	4,23
13289	1,2
1329	3,60
13290	2,33
13291	4,22
13292	1,0
13294	1,45
13295	31,131
13299	1,1
133	2,20
13304	8,47
13306	1,14
13310	1,26
13312	2,3
13317	1,18
13324	5,91
13326	1,8
13328	1,11
13333	4,48
13334	1,1
13338	6,36
1334	1,21
13342	2,13
1335	1,9
13353	1,1
13362	2,6
13363	4,29
13366	22,58
13368	5,73
13369	1,7
13371	4,15
13373	1,26
13374	13,110
13376	77,380
13379	1,2
1338	1,7
13381	1,5
13386	3,10
13389	3,14
1339	1,29
13390	1,13
13395	1,6
13396	13,63
13397	6,96
13398	86,58
1340	1,0
13402	3,13
13405	29,396
13408	3,16
13411	1,0
13412	5,55
13413	8,79
13414	4,40
13415	1,0
13418	1,8
13419	7,82
1342	22,47
13421	2,0
13422	2,0
13423	170,1326
13425	1,1
13436	2,38
13438	2,0
13439	4,27
1344	4,3
13441	19,14
13443	9,136
13445	2,0
13446	2,8
1345	2,21
13450	51,26
13452	2,14
13453	1,2
13454	1,9
13457	2,25
13458	1,22
1346	1,17
13460	3,24
13461	2,16
13463	3,33
13467	2,45
13469	8,26
13471	5,77
13473	4,84
13476	1,0
13477	2,13
13479	1,15
13482	1,0
13486	1,4
13489	2,19
13490	44,447
13491	2,2
13492	1,15
13494	1,6
13495	2,27
13500	1,3
13501	1,28
13505	1,1
13510	44,241
13511	6,34
13516	2,3
13517	1,8
13518	3,20
13519	1,2
13521	1,4
13522	2,30
13526	4,11
13527	6,29
13529	7,89
13531	1,0
13533	10,42
13539	1,8
13542	1,3
13543	13,207
13544	1,21
13551	2,23
13558	3,15
13559	2,19
13560	5,89
13563	21,68
13564	1,3
13565	6,115
13568	1,22
1357	1,2
13571	2,44
13573	1,12
13574	3,7
13576	1,6
13578	1,6
1358	13,78
13580	1,24
13584	2,14
13585	2,0
13588	1,27
13593	1,21
13598	1,3
13601	1,28
13603	1,11
13606	15,65
13607	1,2
13613	5,17
13616	39,463
13618	1,4
13619	1,5
1362	3,10
13620	1,6
13623	1,8
13625	1,7
13628	4,45
13629	1,25
13633	1,21
13637	2,21
13638	1,17
1364	2,0
13644	8,32
13645	1,7
13650	1,10
13652	2,28
13654	1,15
13657	1,21
13658	3,24
13661	1,18
13663	12,65
13665	12,58
13667	1,1
13677	1,0
13680	2,42
13683	11,66
13684	10,101
13685	1,28
13686	1,0
13689	3,11
13691	1,2
13692	3,20
13693	2,18
13694	1,1
13695	3,21
13704	65,537
13706	1,2
13712	1,7
13713	1,0
13715	61,352
13718	1,8
1372	1,24
13720	1,5
13722	2,10
13725	2,8
13727	1,14
13728	14,67
13734	1,25
13739	10,49
13747	1,21
1375	4,47
13750	1,0
13753	1,10
13754	5,24
13758	18,88
1376	9,26
13761	8,29
13763	1,12
13767	1,5
13768	1,6
13770	1,19
13771	2,23
13773	1,2
13775	3,0
13776	3,0
13779	5,49
13782	16,136
13786	1,5
13787	2,0
13793	7,67
13794	4,68
138	1,19
1380	1,4
13800	3,14
13801	1,57
13802	4,11
13806	19,12
13808	1,14
13810	2,25
13811	3,0
13816	12,23
13817	2,15
13818	9,79
1382	2,3
13820	1,0
13822	2,2
13823	1,29
13825	5,48
13827	1,5
13830	15,0
13832	1,7
13835	5,11
13837	1,15
1384	3,28
13845	2,2
13847	1,1
13850	1,3
13853	2,8
13857	12,131
13858	7,30
1386	31,293
13860	1,13
13864	1,11
13865	1,28
13872	2,13
13873	1,0
13876	4,9
13877	1,9
13878	7,73
13880	10,36
13883	2,5
13884	4,33
13886	2,26
13892	1,1
13894	5,62
13897	2,13
13898	1,11
13900	3,41
13903	8,173
13904	1,3
13905	11,62
13906	5,89
13908	6,39
13909	2,11
13915	3,0
13916	13,184
13918	2,32
1392	6,34
13922	19,82
13924	3,33
13928	2,16
13929	50,155
13930	1,13
13941	2,26
13958	19,111
13959	2,5
1396	1,6
13961	1,10
13967	1,5
13969	3,16
13971	1,8
13972	1,25
13974	2,7
13978	1,13
1398	1,0
13981	1,7
13992	2,30
13994	1,6
13995	3,5
13996	1,20
1400	3,8
14000	3,32
14004	1,5
14006	2,19
14008	5,106
14009	5,40
1401	4,43
14017	15,159
14018	4,16
14019	2,15
14028	4,0
14031	41,365
14033	34,82
14038	2,7
14039	3,29
1404	2,26
14042	1,0
14043	1,0
1409	2,12
1412	9,46
1414	8,25
1417	2,0
142	2,15
1422	1,1
1424	1,28
1429	1,2
1432	4,24
1433	3,53
1435	4,39
1437	1,15
144	3,54
1441	2,19
1442	1,5
1447	8,65
145	2,12
1451	14,80
1452	1,11
1456	1,2
1460	7,111
1461	12,63
1462	1,13
1463	4,26
1464	2,6
1465	1,7
1466	5,6
1468	56,298
1469	1,22
1471	3,23
1472	5,39
1476	7,25
148	2,3
1480	20,272
1482	1,11
1483	2,47
1485	1,2
1489	2,5
1493	12,52
1494	2,24
1495	7,121
1498	2,18
15	1,0
150	3,19
1501	1,11
1503	1,24
1505	9,64
1508	1,0
1511	1,16
1512	2,35
1519	1,25
1520	1,0
1523	1,21
153	2,7
1531	286,1481
1532	283,3830
1533	10,144
1539	7,70
1541	1,14
1544	1,7
1548	1,11
1553	7,125
1556	3,4
1558	1,9
1559	2,7
1560	99,535
1561	10,67
1563	312,1569
1564	1,6
1565	1,7
1567	2,9
157	1,4
1571	1,2
1576	1,0
1579	313,1517
1592	1,0
1593	11,72
1596	1,13
1599	1,21
160	5,19
1600	1,6
1603	1,2
1609	4,24
161	2,30
1610	2,41
1611	1,14
1613	112,993
1614	1,1
1615	1,7
1616	20,153
1617	1,12
162	8,69
1620	5,43
1624	1,4
1625	1,0
1627	5,23
1629	1,6
163	1,2
1630	2,14
1633	8,27
1635	7,7
1636	1,6
1637	1,0
164	4,47
1643	1,25
1645	10,33
1646	1,1
1647	3,31
165	120,495
1656	1,3
1657	3,42
1659	3,20
166	1,25
1663	3,60
1667	2,20
1668	2,27
1669	1,14
1670	1,3
1677	4,36
1680	7,26
1683	7,34
1684	1,7
1687	5,0
1688	1,29
1689	2,0
1693	1,28
1694	2,12
1695	7,108
1699	1,2
17	100,1479
1700	6,27
1701	3,39
1702	1,9
1703	3,14
1704	1,16
1706	1,0
1707	1,15
1708	28,145
1712	2,8
1713	1,3
1714	1,0
1720	3,50
1722	1,2
1723	2,10
1725	3,15
1727	2,0
1729	13,78
1732	1,6
1735	3,11
1738	3,7
1739	1,3
174	2,5
1750	2,29
1751	2,9
1752	2,19
1755	1,28
1757	2,11
176	1,2
1760	3,26
1761	1,1
1763	4,68
1764	1,7
1765	3,1
1767	13,105
1769	3,45
1771	4,32
1772	5,26
1773	1,4
1774	1,14
1777	1,0
1779	2,19
1785	1,11
1786	2,11
1787	3,30
1789	13,147
179	7,44
1791	3,29
1793	1,3
1794	1,6
1797	1,16
1799	15,69
1802	1,0
1806	1,8
1807	109,1260
1808	27,563
181	1,26
1810	1,2
1811	7,34
1815	1,0
1816	1,0
1817	3,10
182	1,19
1823	1,5
1827	3,21
1828	1,0
1829	1,0
1835	1,17
1839	1,19
184	11,28
1840	2,43
1841	1,0
1843	2,15
1845	6,90
1846	9,87
185	1,11
1850	4,63
1851	1,8
1854	1,4
1855	2,47
1861	2,6
1864	1,21
1865	1,14
187	1,10
1870	2,3
1871	1,14
1873	1,0
188	2,24
1882	2,18
1883	4,68
1886	1,0
1889	1,8
1892	1,6
1893	2,12
1895	23,4
1899	1,4
190	66,443
1901	3,1
1903	4,36
1908	1,11
1911	1,3
1915	1,13
1916	2,10
1918	2,46
1920	1,18
1923	2,12
1924	1,3
1926	1,2
1931	1,6
1932	2,1
1933	2,22
1935	1,0
1944	2,13
1949	3,18
1951	2,1
1952	1,1
1953	5,60
1954	1,6
1960	1,7
1962	1,21
1964	1,11
1967	2,8
1968	2,26
1971	2,15
1973	1,4
1975	4,50
1976	2,20
1979	13,61
1980	1,7
